date,Close,Volume
2019-01-02,1684.0700739518022,1021124.6927771294
2019-01-03,1707.1540956013343,1036274.6981103914
2019-01-04,1684.2655514015862,812924.8661737754
2019-01-07,1648.3927587371375,1490807.7851846118
2019-01-08,1647.8080704416088,1047369.7136474008
2019-01-09,1652.0927143883564,1022086.9549803401
2019-01-10,1640.9150658420488,996239.1206663665
2019-01-11,1647.1557691498808,1582185.5921249217
2019-01-14,1636.311059090394,1228017.2918263942
2019-01-15,1640.098169083261,900325.9707244447
2019-01-16,1638.8310567864837,1326305.0323426398
2019-01-17,1636.6788976829268,1121561.9025667692
2019-01-18,1650.4032067633127,1019989.0327134295
2019-01-21,1631.0003732265095,1262508.807716309
2019-01-22,1633.0602540555615,1110485.2426610156
2019-01-23,1640.0655877957645,838466.6603567847
2019-01-24,1635.3199301960599,1188348.2616663012
2019-01-25,1631.9235391871923,1006925.0346808617
2019-01-28,1642.878480900782,1304086.024108671
2019-01-29,1640.9578799736173,1129614.517364689
2019-01-30,1672.3293903802996,1459336.8006336018
2019-01-31,1672.3586869262826,1084041.8534067292
2019-02-01,1637.489612633481,1399433.3789429476
2019-02-04,1643.8643819933511,1274982.2470684154
2019-02-05,1679.1258190212286,1271423.2624896436
2019-02-06,1660.3526125738517,795735.3872873907
2019-02-07,1676.865857871327,1162036.278309389
2019-02-08,1695.585430231559,1164703.9990443727
2019-02-11,1683.6413652682215,1319095.744865791
2019-02-12,1679.6706668721588,1215986.0623168552
2019-02-13,1697.3539053122338,841801.877976873
2019-02-14,1678.8621889560566,1138614.811864075
2019-02-15,1704.7626997658758,1224457.1945613346
2019-02-18,1705.8692946642007,1287685.152720723
2019-02-19,1726.9328024481574,1049902.4015376046
2019-02-20,1765.7249232320546,925269.7786752025
2019-02-21,1770.9717643558058,693884.4859023408
2019-02-22,1779.9899273184358,967293.9610925503
2019-02-25,1795.1259558307868,692627.5710527637
2019-02-26,1794.8823853534718,1114304.9102725205
2019-02-27,1758.9906810484024,1196820.5273563913
2019-02-28,1769.7097588006068,875154.7148463685
2019-03-01,1766.7531652449363,1160360.613510713
2019-03-04,1756.7977289099179,982769.6202461666
2019-03-05,1739.781000928096,1113995.8180257017
2019-03-06,1739.5847033240293,1146754.0356730362
2019-03-07,1738.4410952550502,1008252.3246793256
2019-03-08,1747.1872582403419,1056324.7520202307
2019-03-11,1726.6409805682501,954327.985085014
2019-03-12,1734.6736898996003,928222.8764886939
2019-03-13,1722.097211816876,1144316.1715273825
2019-03-14,1725.8995394659376,1192716.875210162
2019-03-15,1740.4861670727007,757550.5880805536
2019-03-18,1719.4554807494314,1019023.1208411893
2019-03-19,1693.149303375598,867478.5021618754
2019-03-20,1692.2363942844904,943785.7452569386
2019-03-21,1670.5676571173296,1053104.6649485878
2019-03-22,1655.8392683217937,836334.9913014341
2019-03-25,1641.2813702267838,970709.9807602947
2019-03-26,1632.8457355923183,1390991.8497975091
2019-03-27,1617.7592890197036,945514.6278707442
2019-03-28,1617.0909436887766,1056775.1877748196
2019-03-29,1605.4746960910084,1378659.8165165973
2019-04-01,1619.8046023679956,1130575.8432961213
2019-04-02,1592.8320873667196,1335569.6859448168
2019-04-03,1599.924361132699,1078910.9222098426
2019-04-04,1589.3731303449924,729015.8415087946
2019-04-05,1597.8219638778942,1255450.557174643
2019-04-08,1599.214273397613,1054539.0107126317
2019-04-09,1620.0725768862883,1085389.0447689875
2019-04-10,1645.7081253059043,1220546.498712169
2019-04-11,1645.5546312625374,1071855.30429303
2019-04-12,1666.141853414417,711494.9560973612
2019-04-15,1686.3962927075902,1214329.9064168506
2019-04-16,1680.767938740982,1020901.5226725006
2019-04-17,1653.7637422085975,1140227.9853000194
2019-04-18,1657.5943389749477,889553.8719094342
2019-04-19,1660.3853339974398,1346387.3337223232
2019-04-22,1663.538414448886,863304.6451315318
2019-04-23,1644.5347316053796,1150797.880958927
2019-04-24,1641.933048837704,941512.0507231056
2019-04-25,1654.7578002477594,971972.8587135103
2019-04-26,1653.9354022005016,822970.0519443281
2019-04-29,1647.7784488846432,1415086.9141933671
2019-04-30,1660.7612194244389,1125073.0968997616
2019-05-01,1645.244082007826,743686.6340142642
2019-05-02,1631.1518982717912,931567.8978455279
2019-05-03,1617.8743889585555,1097384.3872365493
2019-05-06,1618.409309725871,1160566.957610578
2019-05-07,1617.4542483131445,1163216.828136647
2019-05-08,1621.9273747328798,1014247.18698913
2019-05-09,1644.1076488748815,1092083.821340116
2019-05-10,1617.985323916733,1196829.2593539509
2019-05-13,1626.1125075073128,881780.0575995264
2019-05-14,1628.2876153466436,814437.7108791661
2019-05-15,1664.4214717953676,1173715.226013175
2019-05-16,1686.6829071923376,1113078.9690988567
2019-05-17,1685.8247546798566,905601.3609215792
2019-05-20,1672.6186741148872,1045090.6472481834
2019-05-21,1634.839192107202,716853.7729600008
2019-05-22,1613.5186901033228,1147604.668355869
2019-05-23,1600.9685078585787,1181952.4241936072
2019-05-24,1615.0980531523394,901844.3029698912
2019-05-27,1619.351550675275,947390.5697539233
2019-05-28,1634.807751698466,551234.5372582895
2019-05-29,1628.5244150482988,926580.2094180885
2019-05-30,1647.1302466670454,1071196.342855475
2019-05-31,1650.6222859128561,1141073.3355733668
2019-06-03,1648.9046231764912,960966.1784285756
2019-06-04,1657.791441864367,1188950.7870114655
2019-06-05,1643.939729832812,1057480.7416767362
2019-06-06,1625.7405976650462,879916.3908463708
2019-06-07,1620.3752953266242,1319713.2487405566
2019-06-10,1623.7377478333126,1246009.4289886523
2019-06-11,1609.7854788251036,1144936.9966675355
2019-06-12,1617.5682486938153,1121043.9627108737
2019-06-13,1625.0263179495435,1163993.0728465237
2019-06-14,1623.563247560457,989633.5057621397
2019-06-17,1601.821399509418,823678.5390177707
2019-06-18,1600.6464193486092,1164992.0531439804
2019-06-19,1600.7985461860003,782745.5183690421
2019-06-20,1592.5225933890417,874755.4416989783
2019-06-21,1611.245011266545,1212896.0935709996
2019-06-24,1617.4549884264334,937366.6305474874
2019-06-25,1635.0053485020028,1168785.3218843667
2019-06-26,1638.9516040573558,1211430.1294480604
2019-06-27,1646.4274130084743,1278572.5349753015
2019-06-28,1666.1349680822764,1254982.5982931533
2019-07-01,1647.700869936043,1288921.0847765945
2019-07-02,1675.1312775773615,920896.2841144918
2019-07-03,1682.1830961580831,946671.7665692107
2019-07-04,1681.456171931193,1496606.6570888052
2019-07-05,1670.0463182334704,1227651.2580899375
2019-07-08,1684.9068487323239,1252574.5892097948
2019-07-09,1697.0636445429923,1027885.5718385543
2019-07-10,1693.4378437263083,846511.8377631026
2019-07-11,1708.1433003481006,1258166.731924273
2019-07-12,1698.8294672661225,1112179.7185058184
2019-07-15,1701.7010995941375,641825.7037259194
2019-07-16,1712.0742370977791,1175469.11200882
2019-07-17,1691.239078022804,835429.8828819138
2019-07-18,1678.8556064538166,1458395.024971441
2019-07-19,1648.0943680772677,985187.0718942205
2019-07-22,1666.404265080347,976527.114646566
2019-07-23,1664.5110787172462,846154.0027027271
2019-07-24,1654.464128128103,740380.1375711497
2019-07-25,1646.3254003680256,1250393.1436108982
2019-07-26,1638.9474727408679,1274773.7241205955
2019-07-29,1631.1055217706394,1117683.6380929903
2019-07-30,1631.492359535696,1190189.9563806625
2019-07-31,1632.6473131990565,1091873.068065235
2019-08-01,1640.748705068674,873160.500898689
2019-08-02,1631.2180372844778,966414.5622874575
2019-08-05,1600.1392053418326,1235456.894126759
2019-08-06,1576.9770050748534,1315943.7683386754
2019-08-07,1570.6558004672868,1461944.9832557759
2019-08-08,1579.8652895166065,1068766.0537363344
2019-08-09,1573.7945637692335,1291004.306455345
2019-08-12,1561.7028645124628,1586356.5609782357
2019-08-13,1565.8512623027893,1012231.4839471015
2019-08-14,1562.0410760126374,1097919.099713962
2019-08-15,1547.4023132155046,1188525.614707507
2019-08-16,1551.1699041788886,1203751.9218043196
2019-08-19,1552.7150303520887,1041759.3639334493
2019-08-20,1550.2408187712542,1367294.7844056902
2019-08-21,1555.3029724332587,880619.2493174511
2019-08-22,1559.4667418050853,1107322.729246839
2019-08-23,1556.550248784272,614809.1331248428
2019-08-26,1556.872331644195,789785.9832704873
2019-08-27,1563.6567666220917,1348300.5515289563
2019-08-28,1550.7214880954182,889717.7675018772
2019-08-29,1554.761783211252,1067731.227450637
2019-08-30,1575.5162756592422,1168812.7903135747
2019-09-02,1570.2080748006204,1163202.1001898586
2019-09-03,1568.635916857097,1057518.4842061743
2019-09-04,1571.5214701503296,1619685.5721769938
2019-09-05,1555.944825693476,1142874.1054516938
2019-09-06,1557.4475646049357,1202380.322853671
2019-09-09,1585.6958701747521,899917.6040422241
2019-09-10,1580.236338776444,917719.2693369542
2019-09-11,1578.884158360109,917559.739615039
2019-09-12,1593.7139008676063,754274.1950333228
2019-09-13,1611.080137304372,852161.1237192554
2019-09-16,1639.4567452477484,1088303.8433878762
2019-09-17,1667.8021130394181,768933.3143861182
2019-09-18,1659.9755161101766,1069735.119771815
2019-09-19,1667.8830866710969,1326473.4242015698
2019-09-20,1651.4175711925611,1070407.1401665537
2019-09-23,1642.0114523238346,1014637.8864524614
2019-09-24,1662.8626573507693,1242455.3444882317
2019-09-25,1660.2310329216841,1192963.3435166185
2019-09-26,1662.1461094821993,965845.4538597624
2019-09-27,1683.164040458069,621135.8268174934
2019-09-30,1692.5225024711897,1264359.2457725694
2019-10-01,1686.6306740396763,1182109.2259965097
2019-10-02,1691.1214197629001,1091614.7699306689
2019-10-03,1708.7919705489853,1187574.5630606166
2019-10-04,1695.2245620140095,1032893.4881250272
2019-10-07,1712.3815863086434,1123906.1553234856
